order_id,customer_id,product_id,order_date,quantity,price
ORDER02685,CUST000113,PROD000029,2024-02-19,2,30.25
ORDER02686,CUST000371,PROD000006,2024-01-23,4,15.50
ORDER02687,CUST000263,PROD000004,2024-06-16,3,25.25
ORDER02688,CUST000288,PROD000021,2024-04-07,0,25.25
ORDER02689,CUST000320,PROD000007,2024-10-04,4,35.50
ORDER02690,CUST000481,PROD000014,2024-03-02,2,50.50
ORDER02691,CUST000110,PROD000004,2024-07-01,3,25.25
ORDER02692,CUST000089,PROD000001,2024-07-24,0,60.25
ORDER02693,CUST000335,PROD000011,2024-01-07,4,25.25
ORDER02694,CUST000109,PROD000015,2024-04-22,1,200.50
ORDER02695,CUST000337,PROD000027,2024-05-22,5,10.25
ORDER02696,CUST000189,PROD000002,2024-02-04,2,150.50
ORDER02697,CUST000211,PROD000010,2024-11-02,4,55.75
ORDER02698,CUST000053,PROD000023,2024-10-01,5,75.75
ORDER02699,CUST000088,PROD000009,2024-02-18,5,70.75
ORDER02700,CUST000167,PROD000021,2024-12-22,4,25.25
ORDER02701,CUST000348,PROD000030,2024-12-21,2,35.50
ORDER02702,CUST000171,PROD000006,2024-11-21,3,15.50
ORDER02703,CUST000436,PROD000022,2024-09-03,1,15.75
ORDER02704,CUST000172,PROD000001,2024-11-07,5,60.25
ORDER02705,CUST000230,PROD000013,2024-09-18,2,150.75
ORDER02706,CUST000258,PROD000019,2024-12-26,1,15.50
ORDER02707,CUST000120,PROD000001,2024-11-11,1,60.25
ORDER02708,CUST000159,PROD000008,2024-08-07,2,20.75
ORDER02709,CUST000318,PROD000003,2024-01-31,2,80.75
ORDER02710,CUST000192,PROD000016,2024-05-31,2,45.25
ORDER02711,CUST000078,PROD000013,2024-04-14,1,150.75
ORDER02712,CUST000122,PROD000030,2024-11-02,4,35.50
ORDER02713,CUST000379,PROD000029,2024-06-17,2,30.25
ORDER02714,CUST000143,PROD000011,2024-11-25,1,25.25
ORDER02715,CUST000267,PROD000026,2024-07-31,3,25.50
ORDER02716,CUST000385,PROD000001,2024-04-27,3,60.25
ORDER02717,CUST000176,PROD000008,2024-04-15,5,20.75
ORDER02718,CUST000028,PROD000030,2024-12-06,2,35.50
ORDER02719,CUST000411,PROD000022,2024-12-22,2,15.75
ORDER02720,CUST000312,PROD000028,2024-07-14,5,45.75
ORDER02721,CUST000165,PROD000006,2024-08-14,1,15.50
ORDER02722,CUST000034,PROD000028,2024-09-08,1,45.75
ORDER02723,CUST000489,PROD000007,2024-01-27,2,35.50
ORDER02724,CUST000481,PROD000007,2024-03-05,1,35.50
ORDER02725,CUST000089,PROD000019,2024-10-08,2,15.50
ORDER02726,CUST000121,PROD000017,2024-02-10,4,30.75
ORDER02727,CUST000372,PROD000015,2024-06-08,2,200.50
ORDER02728,CUST000370,PROD000007,2024-05-05,4,35.50
ORDER02729,CUST000091,PROD000020,2024-05-07,3,20.25
ORDER02730,CUST000147,PROD000019,2024-08-17,2,15.50
ORDER02731,CUST000140,PROD000028,2024-09-03,1,45.75
ORDER02732,CUST000487,PROD000012,2024-07-22,4,40.25
ORDER02733,CUST000086,PROD000016,2024-08-13,0,45.25
ORDER02734,CUST000217,PROD000017,2024-11-08,4,30.75
ORDER02735,CUST000390,PROD000005,2024-09-03,1,30.25
ORDER02736,CUST000391,PROD000013,2024-08-06,1,150.75
ORDER02737,CUST000389,PROD000030,2024-06-02,5,35.50
ORDER02738,CUST000276,PROD000005,2024-10-10,2,30.25
ORDER02739,CUST000132,PROD000013,2024-08-25,3,150.75
ORDER02740,CUST000233,PROD000010,2024-07-11,5,55.75
ORDER02741,CUST000311,PROD000016,2024-02-06,3,45.25
ORDER02742,CUST000070,PROD000023,2024-08-28,2,75.75
ORDER02743,CUST000080,PROD000030,2024-04-07,1,35.50
ORDER02744,CUST000007,PROD000028,2024-09-13,3,45.75
ORDER02745,CUST000252,PROD000013,2024-07-31,4,150.75
ORDER02746,CUST000497,PROD000024,2024-07-10,4,120.50
ORDER02747,CUST000251,PROD000010,2024-11-24,5,55.75
ORDER02748,CUST000037,PROD000014,2024-01-20,1,50.50
ORDER02749,CUST000198,PROD000030,2024-10-16,2,35.50
ORDER02750,CUST000100,PROD000025,2024-08-11,3,20.25
ORDER02751,CUST000395,PROD000030,2024-06-27,5,35.50
ORDER02752,CUST000364,PROD000016,2024-11-21,3,45.25
ORDER02753,CUST000357,PROD000002,2024-11-29,4,150.50
ORDER02754,CUST000475,PROD000014,2024-05-06,2,50.50
ORDER02755,CUST000245,PROD000002,2024-07-04,1,150.50
ORDER02756,CUST000358,PROD000022,2024-11-26,2,15.75
ORDER02757,CUST000134,PROD000020,2024-08-21,2,20.25
ORDER02758,CUST000131,PROD000008,2024-11-04,5,20.75
ORDER02759,CUST000488,PROD000022,2024-03-23,1,15.75
ORDER02760,CUST000060,PROD000025,2024-02-17,4,20.25
ORDER02761,CUST000204,PROD000023,2024-10-27,1,75.75
ORDER02762,CUST000266,PROD000030,2024-04-06,4,35.50
ORDER02763,CUST000085,PROD000027,2024-08-06,3,10.25
ORDER02764,CUST000355,PROD000010,2024-09-13,5,55.75
ORDER02765,CUST000338,PROD000029,2024-07-14,5,30.25
ORDER02766,CUST000158,PROD000024,2024-07-29,1,120.50
ORDER02767,CUST000056,PROD000021,2024-10-20,3,25.25
ORDER02768,CUST000417,PROD000005,2024-05-17,2,30.25
ORDER02769,CUST000477,PROD000024,2024-07-22,3,120.50
ORDER02770,CUST000004,PROD000006,2024-09-08,1,15.50
ORDER02771,CUST000050,PROD000003,2024-12-22,4,80.75
ORDER02772,CUST000269,PROD000014,2024-12-01,3,50.50
ORDER02773,CUST000376,PROD000014,2024-03-28,2,50.50
ORDER02774,CUST000192,PROD000006,2024-12-26,2,15.50
ORDER02775,CUST000102,PROD000016,2024-04-03,0,45.25
ORDER02776,CUST000258,PROD000004,2024-08-18,5,25.25
ORDER02777,CUST000417,PROD000007,2024-04-05,2,35.50
ORDER02778,CUST000031,PROD000024,2024-04-03,2,120.50
ORDER02779,CUST000133,PROD000029,2024-07-28,4,30.25
ORDER02780,CUST000321,PROD000030,2024-11-15,1,35.50
ORDER02781,CUST000445,PROD000021,2024-03-26,1,25.25
ORDER02782,CUST000151,PROD000003,2024-07-12,1,80.75
ORDER02783,CUST000142,PROD000003,2024-06-24,1,80.75
ORDER02784,CUST000300,PROD000008,2024-09-01,4,20.75
ORDER02785,CUST000345,PROD000025,2024-02-21,1,20.25
ORDER02786,CUST000032,PROD000009,2024-01-04,5,70.75
ORDER02787,CUST000405,PROD000002,2024-02-19,2,150.50
ORDER02788,CUST000268,PROD000026,2024-01-04,4,25.50
ORDER02789,CUST000309,PROD000017,2024-05-16,4,30.75
ORDER02790,CUST000243,PROD000025,2024-06-21,5,20.25
ORDER02791,CUST000220,PROD000011,2024-07-08,3,25.25
ORDER02792,CUST000162,PROD000027,2024-05-02,3,10.25
ORDER02793,CUST000341,PROD000013,2024-07-12,5,150.75
ORDER02794,CUST000030,PROD000012,2024-06-18,1,40.25
ORDER02795,CUST000002,PROD000015,2024-12-23,4,200.50
ORDER02796,CUST000372,PROD000027,2024-03-12,1,10.25
ORDER02797,CUST000309,PROD000004,2024-09-28,3,25.25
ORDER02798,CUST000487,PROD000023,2024-05-07,3,75.75
ORDER02799,CUST000232,PROD000020,2024-12-17,4,20.25
ORDER02800,CUST000264,PROD000014,2024-12-04,2,50.50
ORDER02801,CUST000002,PROD000021,2024-06-13,1,25.25
ORDER02802,CUST000325,PROD000012,2024-01-24,3,40.25
ORDER02803,CUST000348,PROD000015,2024-04-29,5,200.50
ORDER02804,CUST000249,PROD000013,2024-11-09,1,150.75
ORDER02805,CUST000179,PROD000014,2024-08-31,1,50.50
ORDER02806,CUST000376,PROD000013,2024-05-30,5,150.75
ORDER02807,CUST000100,PROD000023,2024-03-14,5,75.75
ORDER02808,CUST000449,PROD000019,2024-09-15,1,15.50
ORDER02809,CUST000066,PROD000016,2024-02-14,3,45.25
ORDER02810,CUST000427,PROD000022,2024-10-07,4,15.75
ORDER02811,CUST000087,PROD000029,2024-08-16,1,30.25
ORDER02812,CUST000247,PROD000022,2024-10-03,2,15.75
ORDER02813,CUST000125,PROD000007,2024-03-28,1,35.50
ORDER02814,CUST000055,PROD000014,2024-01-15,2,50.50
ORDER02815,CUST000476,PROD000030,2024-06-16,4,35.50
ORDER02816,CUST000393,PROD000009,2024-04-22,3,70.75
ORDER02817,CUST000341,PROD000016,2024-12-09,1,45.25
ORDER02818,CUST000341,PROD000005,2024-09-30,4,30.25
ORDER02819,CUST000047,PROD000026,2024-12-20,3,25.50
ORDER02820,CUST000447,PROD000008,2024-10-21,5,20.75
ORDER02821,CUST000034,PROD000021,2024-06-24,4,25.25
ORDER02822,CUST000467,PROD000023,2024-07-14,5,75.75
ORDER02823,CUST000495,PROD000028,2024-08-11,2,45.75
ORDER02824,CUST000115,PROD000009,2024-02-29,3,70.75
ORDER02825,CUST000045,PROD000004,2024-02-15,3,25.25
ORDER02826,CUST000380,PROD000019,2024-04-06,1,15.50
ORDER02827,CUST000294,PROD000012,2024-03-06,3,40.25
ORDER02828,CUST000489,PROD000013,2024-10-22,1,150.75
ORDER02829,CUST000160,PROD000002,2024-10-29,5,150.50
ORDER02830,CUST000098,PROD000028,2024-07-17,4,45.75
ORDER02831,CUST000164,PROD000025,2024-07-05,0,20.25
ORDER02832,CUST000409,PROD000022,2024-03-05,5,15.75
ORDER02833,CUST000340,PROD000020,2024-10-29,2,20.25
ORDER02834,CUST000055,PROD000013,2024-01-05,5,150.75
ORDER02835,CUST000437,PROD000015,2024-06-10,2,200.50
ORDER02836,CUST000418,PROD000010,2024-04-22,4,55.75
ORDER02837,CUST000349,PROD000015,2024-03-16,5,200.50
ORDER02838,CUST000146,PROD000005,2024-12-06,1,30.25
ORDER02839,CUST000307,PROD000011,2024-06-07,5,25.25
ORDER02840,CUST000353,PROD000004,2024-05-20,5,25.25
ORDER02841,CUST000245,PROD000021,2024-04-20,4,25.25
ORDER02842,CUST000150,PROD000023,2024-07-11,1,75.75
ORDER02843,CUST000415,PROD000011,2024-03-19,2,25.25
ORDER02844,CUST000435,PROD000024,2024-04-25,1,120.50
ORDER02845,CUST000473,PROD000028,2024-04-01,4,45.75
ORDER02846,CUST000373,PROD000013,2024-06-02,2,150.75
ORDER02847,CUST000012,PROD000018,2024-07-19,3,35.50
ORDER02848,CUST000217,PROD000022,2024-08-30,3,15.75
ORDER02849,CUST000388,PROD000013,2024-07-19,1,150.75
ORDER02850,CUST000271,PROD000024,2024-05-24,3,120.50
ORDER02851,CUST000357,PROD000030,2024-04-09,5,35.50
ORDER02852,CUST000202,PROD000004,2024-03-08,3,25.25
ORDER02853,CUST000386,PROD000026,2024-10-24,1,25.50
ORDER02854,CUST000436,PROD000030,2024-12-29,3,35.50
ORDER02855,CUST000235,PROD000021,2024-03-24,5,25.25
ORDER02856,CUST000071,PROD000015,2024-12-22,4,200.50
ORDER02857,CUST000150,PROD000029,2024-03-15,2,30.25
ORDER02858,CUST000112,PROD000026,2024-04-10,1,25.50
ORDER02859,CUST000186,PROD000024,2024-10-21,1,120.50
ORDER02860,CUST000348,PROD000026,2024-03-16,4,25.50
ORDER02861,CUST000487,PROD000014,2024-12-13,2,50.50
ORDER02862,CUST000475,PROD000002,2024-02-19,3,150.50
ORDER02863,CUST000499,PROD000016,2024-04-01,1,45.25
ORDER02864,CUST000061,PROD000017,2024-11-28,3,30.75
ORDER02865,CUST000304,PROD000014,2024-03-17,4,50.50
ORDER02866,CUST000126,PROD000002,2024-03-01,2,150.50
ORDER02867,CUST000204,PROD000016,2024-06-03,5,45.25
ORDER02868,CUST000489,PROD000006,2024-11-30,4,15.50
ORDER02869,CUST000398,PROD000023,2024-12-09,1,75.75
ORDER02870,CUST000399,PROD000015,2024-11-28,4,200.50
ORDER02871,CUST000141,PROD000021,2024-11-30,4,25.25
ORDER02872,CUST000189,PROD000001,2024-03-02,1,60.25
ORDER02873,CUST000043,PROD000004,2024-09-07,5,25.25
ORDER02874,CUST000116,PROD000001,2024-10-27,5,60.25
ORDER02875,CUST000294,PROD000016,2024-05-20,1,45.25
ORDER02876,CUST000407,PROD000019,2024-04-02,4,15.50
ORDER02877,CUST000248,PROD000021,2024-12-25,4,25.25
ORDER02878,CUST000153,PROD000019,2024-03-05,1,15.50
ORDER02879,CUST000167,PROD000003,2024-10-02,2,80.75
ORDER02880,CUST000208,PROD000027,2024-12-24,1,10.25
ORDER02881,CUST000202,PROD000018,2024-10-01,5,35.50
ORDER02882,CUST000251,PROD000003,2024-09-22,5,80.75
ORDER02883,CUST000276,PROD000023,2024-11-29,1,75.75
ORDER02884,CUST000386,PROD000025,2024-04-16,1,20.25
ORDER02885,CUST000093,PROD000028,2024-11-02,2,45.75
ORDER02886,CUST000003,PROD000018,2024-08-16,3,35.50
ORDER02887,CUST000063,PROD000002,2024-03-06,0,150.50
ORDER02888,CUST000295,PROD000007,2024-11-30,2,35.50
ORDER02889,CUST000045,PROD000018,2024-05-11,1,35.50
ORDER02890,CUST000044,PROD000004,2024-09-16,3,25.25
ORDER02891,CUST000187,PROD000018,2024-03-28,4,35.50
ORDER02892,CUST000484,PROD000022,2024-01-01,2,15.75
ORDER02893,CUST000154,PROD000002,2024-09-22,3,150.50
ORDER02894,CUST000338,PROD000018,2024-08-15,2,35.50
ORDER02895,CUST000296,PROD000016,2024-12-21,3,45.25
ORDER02896,CUST000268,PROD000030,2024-06-29,5,35.50
ORDER02897,CUST000276,PROD000017,2024-04-17,1,30.75
ORDER02898,CUST000340,PROD000027,2024-01-23,2,10.25
ORDER02899,CUST000019,PROD000007,2024-03-13,3,35.50
ORDER02900,CUST000439,PROD000027,2024-04-20,2,10.25
ORDER02901,CUST000309,PROD000018,2024-04-20,5,35.50
ORDER02902,CUST000184,PROD000009,2024-03-06,5,70.75
ORDER02903,CUST000217,PROD000003,2024-10-08,3,80.75
ORDER02904,CUST000134,PROD000013,2024-11-28,2,150.75
ORDER02905,CUST000205,PROD000015,2024-02-12,3,200.50
ORDER02906,CUST000347,PROD000014,2024-12-21,2,50.50
ORDER02907,CUST000275,PROD000007,2024-02-06,3,35.50
ORDER02908,CUST000325,PROD000023,2024-11-26,2,75.75
ORDER02909,CUST000366,PROD000012,2024-10-15,5,40.25
ORDER02910,CUST000310,PROD000006,2024-08-02,2,15.50
ORDER02911,CUST000162,PROD000026,2024-08-10,4,25.50
ORDER02912,CUST000014,PROD000020,2024-05-06,1,20.25
ORDER02913,CUST000139,PROD000004,2024-09-29,1,25.25
ORDER02914,CUST000351,PROD000018,2024-07-27,1,35.50
ORDER02915,CUST000169,PROD000021,2024-02-15,3,25.25
ORDER02916,CUST000466,PROD000011,2024-05-19,2,25.25
ORDER02917,CUST000445,PROD000026,2024-04-25,3,25.50
ORDER02918,CUST000006,PROD000004,2024-07-12,2,25.25
ORDER02919,CUST000194,PROD000004,2024-03-04,2,25.25
ORDER02920,CUST000270,PROD000024,2024-06-05,5,120.50
ORDER02921,CUST000421,PROD000026,2024-09-07,1,25.50
ORDER02922,CUST000271,PROD000012,2024-12-24,5,40.25
ORDER02923,CUST000444,PROD000010,2024-10-09,3,55.75
ORDER02924,CUST000312,PROD000004,2024-01-25,2,25.25
ORDER02925,CUST000163,PROD000025,2024-07-18,2,20.25
ORDER02926,CUST000177,PROD000026,2024-12-13,5,25.50
ORDER02927,CUST000283,PROD000020,2024-07-25,4,20.25
ORDER02928,CUST000304,PROD000005,2024-05-12,1,30.25
ORDER02929,CUST000352,PROD000017,2024-03-20,2,30.75
ORDER02930,CUST000074,PROD000013,2024-10-17,3,150.75
ORDER02931,CUST000028,PROD000030,2024-11-23,3,35.50
ORDER02932,CUST000363,PROD000025,2024-05-07,5,20.25
ORDER02933,CUST000215,PROD000023,2024-08-22,2,75.75
ORDER02934,CUST000225,PROD000012,2024-08-27,5,40.25
ORDER02935,CUST000147,PROD000009,2024-08-07,0,70.75
ORDER02936,CUST000267,PROD000023,2024-04-27,3,75.75
ORDER02937,CUST000326,PROD000028,2024-02-14,0,45.75
ORDER02938,CUST000486,PROD000010,2024-07-27,3,55.75
ORDER02939,CUST000433,PROD000003,2024-11-20,0,80.75
ORDER02940,CUST000041,PROD000003,2024-05-02,1,80.75
ORDER02941,CUST000085,PROD000019,2024-01-30,0,15.50
ORDER02942,CUST000044,PROD000024,2024-05-26,5,120.50
ORDER02943,CUST000476,PROD000016,2024-01-06,4,45.25
ORDER02944,CUST000347,PROD000017,2024-03-10,4,30.75
ORDER02945,CUST000255,PROD000017,2024-12-16,5,30.75
ORDER02946,CUST000358,PROD000004,2024-07-26,1,25.25
ORDER02947,CUST000316,PROD000007,2024-01-04,4,35.50
ORDER02948,CUST000360,PROD000018,2024-06-25,2,35.50
ORDER02949,CUST000379,PROD000022,2024-09-27,5,15.75
ORDER02950,CUST000022,PROD000020,2024-08-17,2,20.25
ORDER02951,CUST000346,PROD000030,2024-09-25,2,35.50
ORDER02952,CUST000090,PROD000003,2024-07-06,2,80.75
ORDER02953,CUST000264,PROD000012,2024-01-27,4,40.25
ORDER02954,CUST000254,PROD000013,2024-03-28,3,150.75
ORDER02955,CUST000497,PROD000004,2024-06-22,2,25.25
ORDER02956,CUST000426,PROD000018,2024-03-01,3,35.50
ORDER02957,CUST000154,PROD000016,2024-05-30,3,45.25
ORDER02958,CUST000110,PROD000001,2024-11-19,5,60.25
ORDER02959,CUST000202,PROD000007,2024-06-05,5,35.50
ORDER02960,CUST000423,PROD000029,2024-01-19,4,30.25
ORDER02961,CUST000457,PROD000020,2024-09-06,1,20.25
ORDER02962,CUST000183,PROD000001,2024-11-11,4,60.25
ORDER02963,CUST000169,PROD000010,2024-06-30,1,55.75
ORDER02964,CUST000003,PROD000012,2024-04-05,4,40.25
ORDER02965,CUST000182,PROD000001,2024-02-21,4,60.25
ORDER02966,CUST000252,PROD000007,2024-02-13,0,35.50
ORDER02967,CUST000271,PROD000017,2024-03-19,4,30.75
ORDER02968,CUST000064,PROD000030,2024-09-06,1,35.50
ORDER02969,CUST000080,PROD000025,2024-12-02,3,20.25
ORDER02970,CUST000116,PROD000016,2024-07-21,3,45.25
ORDER02971,CUST000154,PROD000012,2024-08-07,2,40.25
ORDER02972,CUST000275,PROD000026,2024-05-17,0,25.50
ORDER02973,CUST000056,PROD000015,2024-12-02,4,200.50
ORDER02974,CUST000083,PROD000005,2024-06-30,4,30.25
ORDER02975,CUST000003,PROD000012,2024-12-29,2,40.25
ORDER02976,CUST000057,PROD000007,2024-05-25,1,35.50
ORDER02977,CUST000069,PROD000013,2024-08-03,3,150.75
ORDER02978,CUST000462,PROD000002,2024-03-23,2,150.50
ORDER02979,CUST000486,PROD000016,2024-12-06,3,45.25
ORDER02980,CUST000061,PROD000014,2024-09-07,5,50.50
ORDER02981,CUST000254,PROD000026,2024-12-15,2,25.50
ORDER02982,CUST000167,PROD000025,2024-07-23,5,20.25
ORDER02983,CUST000372,PROD000030,2024-07-18,2,35.50
ORDER02984,CUST000057,PROD000004,2024-01-11,2,25.25
ORDER02985,CUST000080,PROD000012,2024-09-13,1,40.25
ORDER02986,CUST000393,PROD000022,2024-05-01,1,15.75
ORDER02987,CUST000348,PROD000027,2024-06-24,4,10.25
ORDER02988,CUST000500,PROD000020,2024-01-05,4,20.25
ORDER02989,CUST000246,PROD000010,2024-05-24,0,55.75
ORDER02990,CUST000249,PROD000003,2024-08-07,2,80.75
ORDER02991,CUST000317,PROD000005,2024-09-18,2,30.25
ORDER02992,CUST000128,PROD000009,2024-02-28,3,70.75
ORDER02993,CUST000359,PROD000008,2024-12-07,4,20.75
ORDER02994,CUST000102,PROD000016,2024-12-27,1,45.25
ORDER02995,CUST000359,PROD000024,2024-09-14,5,120.50
ORDER02996,CUST000093,PROD000007,2024-10-29,2,35.50
ORDER02997,CUST000118,PROD000004,2024-03-08,0,25.25
ORDER02998,CUST000206,PROD000002,2024-05-20,0,150.50
ORDER02999,CUST000099,PROD000030,2024-03-15,4,35.50
ORDER03000,CUST000010,PROD000020,2024-04-12,1,20.25
ORDER03001,CUST000443,PROD000002,2024-07-13,4,150.50
ORDER03002,CUST000269,PROD000010,2024-12-24,2,55.75
ORDER03003,CUST000114,PROD000011,2024-08-06,4,25.25
ORDER03004,CUST000032,PROD000017,2024-08-06,1,30.75
ORDER03005,CUST000156,PROD000004,2024-05-17,3,25.25
ORDER03006,CUST000144,PROD000012,2024-12-30,4,40.25
ORDER03007,CUST000127,PROD000011,2024-01-25,2,25.25
ORDER03008,CUST000021,PROD000001,2024-01-27,3,60.25
ORDER03009,CUST000109,PROD000010,2024-08-29,3,55.75
ORDER03010,CUST000466,PROD000020,2024-02-21,0,20.25
ORDER03011,CUST000221,PROD000006,2024-05-09,4,15.50
ORDER03012,CUST000187,PROD000011,2024-06-04,1,25.25
ORDER03013,CUST000050,PROD000022,2024-01-07,5,15.75
ORDER03014,CUST000395,PROD000028,2024-03-07,3,45.75
ORDER03015,CUST000185,PROD000024,2024-07-04,5,120.50
ORDER03016,CUST000271,PROD000020,2024-07-09,2,20.25
ORDER03017,CUST000333,PROD000009,2024-04-17,5,70.75
ORDER03018,CUST000197,PROD000003,2024-02-24,2,80.75
ORDER03019,CUST000323,PROD000024,2024-11-04,1,120.50
ORDER03020,CUST000022,PROD000019,2024-12-01,0,15.50
ORDER03021,CUST000419,PROD000007,2024-04-08,4,35.50
ORDER03022,CUST000474,PROD000004,2024-02-08,5,25.25
ORDER03023,CUST000317,PROD000011,2024-06-03,4,25.25
ORDER03024,CUST000390,PROD000007,2024-09-30,2,35.50
ORDER03025,CUST000023,PROD000005,2024-04-08,4,30.25
ORDER03026,CUST000282,PROD000023,2024-05-09,5,75.75
ORDER03027,CUST000500,PROD000012,2024-07-06,4,40.25
ORDER03028,CUST000323,PROD000023,2024-03-01,4,75.75
ORDER03029,CUST000035,PROD000016,2024-08-02,5,45.25
ORDER03030,CUST000477,PROD000017,2024-01-12,2,30.75
ORDER03031,CUST000307,PROD000009,2024-12-22,2,70.75
ORDER03032,CUST000149,PROD000002,2024-10-16,1,150.50
ORDER03033,CUST000407,PROD000023,2024-04-07,4,75.75
ORDER03034,CUST000254,PROD000022,2024-09-29,5,15.75
ORDER03035,CUST000498,PROD000003,2024-03-25,4,80.75
ORDER03036,CUST000385,PROD000017,2024-07-15,0,30.75
ORDER03037,CUST000288,PROD000025,2024-07-18,4,20.25
ORDER03038,CUST000311,PROD000009,2024-04-15,2,70.75
ORDER03039,CUST000002,PROD000006,2024-10-19,2,15.50
ORDER03040,CUST000304,PROD000023,2024-01-05,0,75.75
ORDER03041,CUST000451,PROD000030,2024-09-19,4,35.50
ORDER03042,CUST000258,PROD000023,2024-09-25,3,75.75
ORDER03043,CUST000156,PROD000028,2024-04-22,3,45.75
ORDER03044,CUST000363,PROD000009,2024-10-09,0,70.75
ORDER03045,CUST000061,PROD000006,2024-04-24,1,15.50
ORDER03046,CUST000274,PROD000008,2024-05-29,1,20.75
ORDER03047,CUST000328,PROD000005,2024-05-22,2,30.25
ORDER03048,CUST000139,PROD000028,2024-01-27,2,45.75
ORDER03049,CUST000422,PROD000007,2024-09-30,1,35.50
ORDER03050,CUST000001,PROD000021,2024-06-26,5,25.25
ORDER03051,CUST000498,PROD000012,2024-06-15,1,40.25
ORDER03052,CUST000485,PROD000023,2024-10-08,3,75.75
ORDER03053,CUST000370,PROD000005,2024-07-28,5,30.25
ORDER03054,CUST000151,PROD000011,2024-01-30,1,25.25
ORDER03055,CUST000422,PROD000012,2024-04-22,3,40.25
ORDER03056,CUST000091,PROD000009,2024-01-09,5,70.75
ORDER03057,CUST000337,PROD000028,2024-10-25,1,45.75
ORDER03058,CUST000370,PROD000024,2024-12-18,4,120.50
ORDER03059,CUST000485,PROD000021,2024-05-11,5,25.25
ORDER03060,CUST000283,PROD000007,2024-08-14,2,35.50
ORDER03061,CUST000167,PROD000009,2024-04-14,5,70.75
ORDER03062,CUST000323,PROD000026,2024-07-21,2,25.50
ORDER03063,CUST000229,PROD000008,2024-08-10,3,20.75
ORDER03064,CUST000076,PROD000029,2024-09-02,1,30.25
ORDER03065,CUST000254,PROD000006,2024-08-23,2,15.50
ORDER03066,CUST000418,PROD000028,2024-03-31,2,45.75
ORDER03067,CUST000292,PROD000016,2024-04-02,3,45.25
ORDER03068,CUST000011,PROD000010,2024-03-24,2,55.75
ORDER03069,CUST000419,PROD000013,2024-12-17,5,150.75
ORDER03070,CUST000097,PROD000003,2024-03-14,1,80.75
ORDER03071,CUST000219,PROD000008,2024-08-20,0,20.75
ORDER03072,CUST000466,PROD000021,2024-07-25,1,25.25
ORDER03073,CUST000371,PROD000017,2024-03-11,1,30.75
ORDER03074,CUST000309,PROD000004,2024-07-12,4,25.25
ORDER03075,CUST000011,PROD000004,2024-01-07,1,25.25
ORDER03076,CUST000068,PROD000008,2024-02-12,3,20.75
ORDER03077,CUST000074,PROD000021,2024-11-03,1,25.25
ORDER03078,CUST000406,PROD000001,2024-02-24,5,60.25
ORDER03079,CUST000377,PROD000027,2024-06-22,1,10.25
ORDER03080,CUST000104,PROD000005,2024-09-02,5,30.25
ORDER03081,CUST000457,PROD000015,2024-03-24,3,200.50
ORDER03082,CUST000170,PROD000016,2024-03-20,2,45.25
ORDER03083,CUST000029,PROD000018,2024-12-20,3,35.50
ORDER03084,CUST000322,PROD000018,2024-03-04,1,35.50
ORDER03085,CUST000423,PROD000002,2024-02-22,5,150.50
ORDER03086,CUST000152,PROD000004,2024-09-18,4,25.25
ORDER03087,CUST000073,PROD000001,2024-04-24,1,60.25
ORDER03088,CUST000117,PROD000014,2024-07-16,2,50.50
ORDER03089,CUST000181,PROD000021,2024-05-26,2,25.25
ORDER03090,CUST000472,PROD000029,2024-12-16,4,30.25
ORDER03091,CUST000352,PROD000029,2024-02-27,4,30.25
ORDER03092,CUST000087,PROD000004,2024-04-24,1,25.25
ORDER03093,CUST000490,PROD000010,2024-07-01,1,55.75
ORDER03094,CUST000316,PROD000011,2024-03-01,3,25.25
ORDER03095,CUST000473,PROD000030,2024-02-13,1,35.50
ORDER03096,CUST000310,PROD000005,2024-04-01,4,30.25
ORDER03097,CUST000272,PROD000011,2024-11-03,2,25.25
ORDER03098,CUST000348,PROD000014,2024-03-17,3,50.50
ORDER03099,CUST000320,PROD000027,2024-05-26,3,10.25
ORDER03100,CUST000449,PROD000004,2024-05-18,4,25.25
ORDER03101,CUST000339,PROD000012,2024-05-15,1,40.25
ORDER03102,CUST000404,PROD000001,2024-03-17,2,60.25
ORDER03103,CUST000164,PROD000005,2024-07-18,4,30.25
ORDER03104,CUST000370,PROD000026,2024-09-01,1,25.50
ORDER03105,CUST000058,PROD000019,2024-08-06,3,15.50
ORDER03106,CUST000075,PROD000003,2024-06-14,2,80.75
ORDER03107,CUST000094,PROD000025,2024-07-16,3,20.25
ORDER03108,CUST000164,PROD000016,2024-08-05,4,45.25
ORDER03109,CUST000356,PROD000014,2024-11-04,3,50.50
ORDER03110,CUST000071,PROD000026,2024-11-30,2,25.50
ORDER03111,CUST000197,PROD000014,2024-10-08,4,50.50
ORDER03112,CUST000276,PROD000018,2024-09-09,5,35.50
